TransactionID,AccountID,Timestamp,TransactionType,TransactionAmount,AccountBalance
19762,5232,2018-10-25 21:10:57,deposit,4875.6,12475.9
23338,8659,2018-10-26 00:03:53,transfer,4103.29,15780.14
10127,4338,2018-10-26 01:35:43,transfer,2465.68,15960.87
4424,3871,2018-10-26 01:58:21,deposit,3643.55,91950.64
2502,5773,2018-10-26 06:49:25,deposit,3822.87,36196.19
25565,3194,2018-10-26 10:06:46,deposit,1649.44,97910.06
20889,9310,2018-10-26 11:54:03,payment,4421.31,17310.51
37401,6313,2018-10-26 12:07:04,transfer,1711.6,88749.08
23609,9248,2018-10-26 13:16:59,withdrawal,3586.31,68868.73
8370,8580,2018-10-26 15:05:49,payment,566.39,20265.58
11646,8559,2018-10-26 15:57:47,deposit,501.75,87043.94
11432,2453,2018-10-26 21:53:35,payment,3137.25,54489.21
23740,7412,2018-10-26 22:10:51,deposit,4107.72,82928.31
35564,3262,2018-10-27 01:45:20,payment,4881.41,30709.64
29329,4657,2018-10-27 01:53:41,withdrawal,4408.68,96367.27
32192,6695,2018-10-27 05:46:17,withdrawal,474.54,43439.62
11846,2597,2018-10-27 10:24:32,withdrawal,316.11,11820.48
19721,4830,2018-10-27 12:51:25,payment,2696.95,50595.86
29759,5303,2018-10-27 16:25:01,transfer,1322.45,1796.72
27280,4399,2018-10-27 18:39:09,payment,403.72,91882.5
3181,9064,2018-10-27 21:49:10,deposit,553.05,37620.98
14208,7487,2018-10-27 22:39:11,deposit,4323.52,48550.98
17259,3578,2018-10-27 23:50:17,payment,4049.6,79609.59
17101,2478,2018-10-28 01:30:20,transfer,4157.43,48080.34
4680,2702,2018-10-28 03:19:05,transfer,3157.25,78333.34
32268,4439,2018-10-28 05:09:04,transfer,3061.09,76881.17
29102,1704,2018-10-28 08:00:50,deposit,4134.77,29899.86
5987,9770,2018-10-28 14:12:59,payment,2834.73,84689.67
10668,5932,2018-10-28 15:40:13,payment,1227.21,33116.98
24226,5985,2018-10-28 18:41:32,deposit,820.42,27443.72
5437,6797,2018-10-28 19:55:32,deposit,1055.64,73973.85
18475,2158,2018-10-28 21:30:15,payment,4526.85,97512.01
16727,2193,2018-10-28 21:36:03,deposit,161.89,96957.12
12553,1008,2018-10-29 00:46:51,payment,1447.74,56530.95
16635,1704,2018-10-29 01:07:10,withdrawal,1978.69,67486.91
4531,7081,2018-10-29 01:46:04,deposit,1344.72,59242.38
7624,8443,2018-10-29 05:23:47,deposit,3453.42,82522.72
3664,3017,2018-10-29 06:14:30,payment,175.52,28037.5
34915,3920,2018-10-29 07:28:56,payment,3097.54,35388.64
20568,9135,2018-10-29 07:46:27,withdrawal,1698.89,37303.83
33540,1751,2018-10-29 07:50:29,deposit,2009.84,16324.73
9445,7864,2018-10-29 09:06:38,payment,2380.06,7462.39
20345,5820,2018-10-29 15:32:43,transfer,4366.83,99658.38
8068,6595,2018-10-29 16:44:37,transfer,1667.51,12829.35
36969,5664,2018-10-29 17:14:47,deposit,3366.62,67937.96
14522,2422,2018-10-29 17:31:28,deposit,4709.61,81237.2
18983,8108,2018-10-29 17:52:10,payment,616.84,263.39
36058,9955,2018-10-29 18:44:27,withdrawal,2123.21,14255.4
26659,4867,2018-10-29 22:54:15,deposit,4434.51,6601.68
21662,3780,2018-10-29 23:02:56,deposit,1709.03,95660.9
26521,5797,2018-10-30 02:21:22,withdrawal,137.56,21283.27
16399,2062,2018-10-30 02:53:02,payment,228.48,70026.56
28664,4916,2018-10-30 03:17:53,deposit,3993.31,8412.85
5649,6339,2018-10-30 05:56:36,payment,3128.62,2873.73
27747,7234,2018-10-30 10:01:40,transfer,727.16,26677.71
24308,3017,2018-10-30 15:33:51,deposit,2660.32,78327.78
2820,1138,2018-10-30 15:54:16,payment,1785.79,23895.58
7020,2312,2018-10-30 17:00:01,deposit,3738.51,75346.11
12511,5015,2018-10-30 21:13:20,payment,1607.44,34669.8
33813,5497,2018-10-30 21:25:18,transfer,2703.65,25177.65
31295,9617,2018-10-31 01:28:56,deposit,29.11,91511.45
22812,1930,2018-10-31 02:12:12,transfer,818.47,45799.41
18963,1592,2018-10-31 02:22:46,withdrawal,3248.67,93761.22
32079,9596,2018-10-31 04:18:46,payment,360.38,98355.57
14321,1000,2018-10-31 04:19:33,withdrawal,742.55,33373.78
11701,3936,2018-10-31 06:23:04,payment,660.52,8904.17
25822,8686,2018-10-31 06:52:38,payment,2473.03,11113.43
17834,2479,2018-10-31 07:37:45,payment,2358.74,45439.13
3644,8469,2018-10-31 09:09:30,deposit,2332.03,1346.44
18179,3879,2018-10-31 09:46:56,withdrawal,3301.28,82161.54
19493,7663,2018-10-31 09:59:29,transfer,4073.67,88878.08
17439,8336,2018-10-31 10:00:22,withdrawal,2194.8,98518.13
37065,8918,2018-10-31 10:04:56,withdrawal,4201.62,1832.73
11951,3290,2018-10-31 10:31:59,transfer,4966.87,69314.55
34416,9264,2018-10-31 11:09:55,payment,1835.47,10125.42
6228,9261,2018-10-31 11:55:39,withdrawal,4929.68,17294.64
20518,7902,2018-10-31 14:35:33,withdrawal,4555.46,32951.77
28588,8462,2018-10-31 15:51:21,transfer,2331.77,25479.22
12654,8210,2018-10-31 18:22:28,deposit,2275.8,86906.85
15261,3186,2018-10-31 21:10:51,payment,3345.09,81362.07
29275,4127,2018-10-31 23:56:25,deposit,624.59,6773.53
17693,7523,2018-11-01 01:16:23,deposit,4530.19,30121.89
29658,6291,2018-11-01 07:54:09,deposit,3765.43,75684.34
20025,1697,2018-11-01 08:42:54,withdrawal,2654.51,80776.3
17027,9516,2018-11-01 12:41:33,deposit,4268.96,14154.89
32583,4642,2018-11-01 13:24:50,payment,802.66,9918.56
20748,6712,2018-11-01 14:39:12,transfer,932.15,28827.3
29773,5386,2018-11-01 21:47:41,transfer,1870.89,9894.79
22847,5362,2018-11-02 05:27:05,payment,4247.21,33415.27
25187,5413,2018-11-02 07:19:48,payment,3379.6,79614.8
13507,4514,2018-11-02 08:15:53,payment,2759.2,48830.18
5761,4044,2018-11-02 10:57:06,transfer,3810.89,13193.75
33710,5374,2018-11-02 11:54:13,deposit,4669.65,81901.89
10592,6426,2018-11-02 13:32:10,payment,3129.61,96522.33
35940,1225,2018-11-02 14:16:02,transfer,1225.73,99190.25
14588,3694,2018-11-02 14:19:23,payment,904.67,53353.62
28548,8971,2018-11-02 15:40:46,payment,2933.58,44464.95
33566,5332,2018-11-02 16:07:01,withdrawal,2482.81,14124.42
35878,1496,2018-11-02 16:08:45,payment,4973.82,30468.41
8898,8546,2018-11-02 16:27:14,payment,2893.35,61997.37
12723,9392,2018-11-02 18:01:30,withdrawal,4518.83,92843.96
473,5082,2018-11-02 19:10:39,transfer,216.76,78752.31
26101,8085,2018-11-02 20:42:30,deposit,1633.84,73608.9
28865,8275,2018-11-02 21:39:50,payment,2738.87,63384.44
4881,5828,2018-11-02 21:53:27,withdrawal,1021.23,10499.13
26796,7500,2018-11-02 22:01:57,transfer,1262.1,5100.41
26693,1825,2018-11-03 01:17:19,withdrawal,4215.55,2859.3
17562,4543,2018-11-03 02:02:45,deposit,3085.77,50231.45
790,2496,2018-11-03 02:56:17,payment,4736.47,98917.04
16015,1396,2018-11-03 03:51:19,deposit,1040.22,4675.88
15218,1932,2018-11-03 12:49:58,payment,488.95,56900.85
8777,8753,2018-11-03 14:12:28,payment,4868.49,2270.04
19970,1700,2018-11-03 15:32:21,withdrawal,3479.1,15015.03
30195,7974,2018-11-03 18:11:28,transfer,3231.72,19237.68
14823,6531,2018-11-03 20:15:51,payment,1540.41,4852.52
19494,5002,2018-11-03 20:29:17,withdrawal,1574.6,3834.01
10697,4975,2018-11-04 00:19:40,deposit,4839.33,84984.37
22780,1494,2018-11-04 00:38:11,payment,3540.15,36241.02
2717,7743,2018-11-04 05:06:14,deposit,3232.65,73484.15
1013,9837,2018-11-04 09:20:22,deposit,4720.35,35082.48
3775,3140,2018-11-04 10:02:55,payment,3293.65,16657.53
37303,3182,2018-11-04 10:42:51,withdrawal,2907.85,31849.73
18691,6375,2018-11-04 13:19:39,transfer,2752.97,78687.4
24019,8635,2018-11-04 17:16:54,deposit,1276.18,99681.12
17917,7054,2018-11-04 19:36:06,transfer,1851.78,8403.87
35365,9823,2018-11-04 23:16:29,deposit,2479.72,25260.23
11786,9029,2018-11-04 23:47:06,withdrawal,4354.18,43356.4
10572,4608,2018-11-05 00:45:53,transfer,4227.25,28814.66
7000,6945,2018-11-05 02:19:52,withdrawal,3107.92,80752.92
17622,5260,2018-11-05 03:47:28,transfer,3040.18,43821.91
14725,2490,2018-11-05 04:50:57,transfer,4577.67,1199.76
28372,2024,2018-11-05 08:26:29,withdrawal,1373.55,830.32
3760,8835,2018-11-05 11:45:21,deposit,4154.91,40209.23
2833,7291,2018-11-05 12:05:10,withdrawal,593.39,73168.49
23892,4649,2018-11-05 13:10:38,deposit,2154.5,71639.97
30701,7057,2018-11-05 13:46:04,transfer,4246.74,31949.43
23671,5859,2018-11-05 15:48:42,withdrawal,2466.05,45141.39
4985,6163,2018-11-05 16:30:02,payment,2753.75,58489.91
9351,2973,2018-11-05 16:31:26,deposit,562.8,81831.82
24249,5171,2018-11-05 18:59:37,transfer,1794.63,88152.36
26194,1815,2018-11-05 19:09:42,payment,3660.58,408.28
11326,5576,2018-11-05 21:48:09,deposit,1569.36,34800.38
3734,3862,2018-11-05 22:59:36,withdrawal,2508.09,60068.38
35073,4832,2018-11-05 23:14:28,withdrawal,2427.88,51621.19
3245,6500,2018-11-05 23:36:58,payment,3511.03,15049.66
20454,6263,2018-11-06 02:10:47,payment,3379.4,47947.85
32002,9200,2018-11-06 02:31:38,deposit,40.79,31983.09
4715,4721,2018-11-06 04:58:36,deposit,2564.86,91532.2
1244,5458,2018-11-06 07:32:28,payment,4224.07,90450.99
32019,7705,2018-11-06 08:05:54,payment,4991.91,72639.31
17183,4981,2018-11-06 09:12:56,payment,2308.18,31563.06
22669,2312,2018-11-06 10:03:10,withdrawal,858.38,25568.49
32141,3431,2018-11-06 12:11:26,payment,3476.09,13478.51
3619,1076,2018-11-06 14:56:23,withdrawal,3979.84,75351.8
13495,7306,2018-11-06 15:26:38,withdrawal,3561.53,58245.72
18499,7645,2018-11-06 15:58:30,withdrawal,650.64,67172.19
5595,1831,2018-11-06 17:40:18,withdrawal,1800.94,57556.4
30387,1938,2018-11-06 18:30:54,withdrawal,1094.64,96645.87
35774,8199,2018-11-06 23:46:43,deposit,414.54,88358.61
21377,3348,2018-11-07 04:33:06,transfer,1057.85,3864.31
18294,3959,2018-11-07 06:32:31,payment,2305.81,62810.14
28728,8744,2018-11-07 06:42:58,deposit,1810.48,72041.09
31143,5296,2018-11-07 08:10:04,transfer,4395.52,52350.9
34566,3197,2018-11-07 11:05:53,transfer,1679.92,34460.53
27232,7181,2018-11-07 15:39:20,withdrawal,2164.2,52170.42
8155,6368,2018-11-07 16:55:55,deposit,3975.57,86289.18
4524,2964,2018-11-07 18:58:17,payment,2985.13,60518.34
27000,6215,2018-11-07 20:09:30,transfer,505.72,58224.64
24995,5496,2018-11-07 20:21:04,payment,243.07,30298.94
3807,6253,2018-11-08 00:12:53,transfer,2156.74,67012.42
34976,5474,2018-11-08 02:28:58,deposit,3877.45,31858.02
21723,1167,2018-11-08 03:08:17,transfer,876.96,23234.7
18648,7124,2018-11-08 03:32:41,deposit,2537.21,75846.89
3535,4937,2018-11-08 05:58:06,withdrawal,1163.3,99619.59
35217,2436,2018-11-08 06:11:16,payment,2084.88,42175.8
2553,2406,2018-11-08 08:43:39,withdrawal,4041.37,46532.34
16289,4790,2018-11-08 16:05:48,deposit,179.84,67787.89
20991,7250,2018-11-08 16:30:58,deposit,3489.32,17626.2
13350,1483,2018-11-08 18:05:51,transfer,2509.01,52531.0
17845,8827,2018-11-08 19:55:20,transfer,4952.0,70445.85
16056,8682,2018-11-08 22:21:38,payment,3809.3,42061.35
5958,2692,2018-11-09 00:44:11,withdrawal,1844.26,44941.56
6434,9625,2018-11-09 02:49:14,payment,2576.45,44774.27
35205,6245,2018-11-09 04:51:52,withdrawal,392.6,99672.64
29324,2493,2018-11-09 06:44:43,payment,4952.83,16197.69
34698,3251,2018-11-09 07:14:38,deposit,3171.18,86976.61
21559,3331,2018-11-09 07:32:00,withdrawal,4260.08,81071.49
21046,8743,2018-11-09 08:19:50,transfer,3800.16,62416.93
25972,3105,2018-11-09 14:22:41,withdrawal,4083.23,32182.61
21996,4178,2018-11-09 14:37:56,deposit,2291.23,14044.89
5822,3171,2018-11-09 19:53:55,withdrawal,2229.99,40874.41
5081,9221,2018-11-09 21:43:17,payment,375.4,222.18
17360,9107,2018-11-09 22:46:09,withdrawal,3191.52,96632.41
26089,8846,2018-11-10 01:36:35,transfer,4049.49,73183.07
29470,2301,2018-11-10 03:36:49,payment,744.31,65792.81
36399,9792,2018-11-10 07:22:37,withdrawal,2554.08,3182.74
20929,2392,2018-11-10 09:16:32,transfer,243.44,2310.41
6877,5913,2018-11-10 11:32:09,deposit,965.01,67979.02
25228,1244,2018-11-10 13:09:25,deposit,3873.76,35018.87
35366,1501,2018-11-10 14:10:36,deposit,534.95,38171.11
5507,4070,2018-11-10 15:28:43,withdrawal,2521.16,19904.33
28334,7029,2018-11-10 16:47:41,withdrawal,933.84,20269.86
1295,5743,2018-11-10 19:23:57,transfer,4003.13,16206.87
22697,6354,2018-11-10 20:19:51,payment,382.39,78025.24
673,5438,2018-11-11 00:54:24,withdrawal,402.09,90216.11
321,7939,2018-11-11 01:16:39,withdrawal,2746.58,31403.73
3087,2989,2018-11-11 03:12:21,deposit,2041.35,44819.59
14992,1339,2018-11-11 10:06:44,withdrawal,2900.34,29201.43
26539,2944,2018-11-11 15:37:21,deposit,1148.83,90027.69
30815,1422,2018-11-11 18:28:01,transfer,4978.91,31690.82
8751,2307,2018-11-11 21:06:38,deposit,3048.93,80913.99
30022,4165,2018-11-11 23:32:03,transfer,2180.87,37918.55
24926,1842,2018-11-11 23:39:19,transfer,2749.87,97424.67
19343,3859,2018-11-12 05:46:48,payment,4006.76,68357.99
34853,7834,2018-11-12 07:33:07,deposit,2168.24,54563.63
21886,9574,2018-11-12 08:31:50,payment,2182.32,92654.91
16145,4976,2018-11-12 08:47:57,deposit,2394.03,5156.1
8753,2404,2018-11-12 11:46:39,deposit,1257.9,83465.27
27489,1473,2018-11-12 12:07:52,payment,2644.69,83190.06
29642,4563,2018-11-12 13:26:51,transfer,4544.16,51433.92
6204,3568,2018-11-12 13:28:15,deposit,3251.63,57058.55
22827,1096,2018-11-12 16:00:13,transfer,3105.21,73218.43
6639,4962,2018-11-12 16:23:35,withdrawal,427.93,39428.49
4897,5314,2018-11-12 16:40:36,deposit,736.67,73916.24
26250,7020,2018-11-12 17:14:59,withdrawal,2015.76,12008.96
26475,6405,2018-11-12 18:59:00,payment,3748.87,21316.36
8069,4102,2018-11-12 21:30:48,deposit,2246.17,72636.59
26709,1105,2018-11-13 00:13:43,deposit,2226.9,73625.03
9811,6056,2018-11-13 04:20:37,withdrawal,566.42,52.78
27374,9334,2018-11-13 06:52:25,payment,2023.01,71341.53
23596,8833,2018-11-13 08:43:51,payment,3008.58,78234.92
13266,8917,2018-11-13 09:10:25,payment,4793.53,70122.06
7091,2941,2018-11-13 10:18:37,withdrawal,455.59,12065.54
16864,3815,2018-11-13 14:29:31,payment,2157.6,2400.66
2166,8191,2018-11-13 18:41:16,withdrawal,4895.55,23222.46
20815,5908,2018-11-13 19:54:15,withdrawal,694.81,33982.09
20088,1343,2018-11-13 22:49:47,payment,336.26,35119.01
27170,4419,2018-11-13 23:34:47,payment,2698.7,59691.46
21622,1921,2018-11-14 00:40:13,transfer,970.82,253.97
30377,6314,2018-11-14 02:26:41,withdrawal,1069.88,46568.86
13520,4375,2018-11-14 02:27:20,deposit,1349.9,45101.57
6658,2758,2018-11-14 02:41:58,transfer,1603.52,84275.31
14451,6332,2018-11-14 05:10:11,deposit,4433.75,34866.58
21408,7864,2018-11-14 05:39:02,transfer,3666.65,78238.87
29903,1907,2018-11-14 07:53:54,deposit,3883.2,77763.52
13050,5857,2018-11-14 08:54:02,transfer,2592.06,77598.49
37317,3981,2018-11-14 11:05:05,payment,3737.31,76019.86
12481,4675,2018-11-14 11:26:08,transfer,4150.86,55908.87
9477,9602,2018-11-14 14:32:23,transfer,4894.3,5076.27
15886,1440,2018-11-14 17:39:10,payment,1023.05,81115.02
26767,4562,2018-11-14 18:24:44,deposit,838.74,6785.32
11748,1043,2018-11-14 18:28:27,transfer,214.87,69139.99
31164,8553,2018-11-14 21:04:33,transfer,1387.33,27366.52
30602,7355,2018-11-14 21:50:45,withdrawal,4568.67,86504.42
16316,9514,2018-11-14 22:41:41,withdrawal,2511.97,81059.32
29512,6427,2018-11-15 04:13:57,payment,73.43,87133.33
33507,9717,2018-11-15 14:31:14,deposit,2570.91,25192.56
31425,8065,2018-11-15 15:32:40,payment,2493.17,58677.1
30793,8590,2018-11-15 15:44:46,payment,2510.59,20843.47
24293,4954,2018-11-15 15:55:53,payment,3095.95,84575.85
17986,5310,2018-11-15 16:01:21,transfer,2397.28,28102.65
25917,1146,2018-11-15 18:01:30,transfer,2965.94,47655.76
13014,8414,2018-11-15 21:37:16,transfer,906.07,45679.58
7356,5961,2018-11-15 22:37:58,deposit,3802.56,91960.73
13044,9860,2018-11-16 00:42:01,withdrawal,4198.28,80425.96
31427,4739,2018-11-16 00:42:32,withdrawal,4025.93,78874.77
34683,8865,2018-11-16 03:28:19,payment,2525.74,46216.85
16530,1917,2018-11-16 10:30:43,withdrawal,4806.43,24223.63
36064,1643,2018-11-16 10:32:46,deposit,577.0,41996.22
50,4733,2018-11-16 15:26:15,transfer,925.09,4262.18
8401,2723,2018-11-16 17:53:38,deposit,2495.68,94110.07
10617,5722,2018-11-16 19:33:50,deposit,4645.45,92571.38
29428,3626,2018-11-16 21:49:33,payment,2122.95,61968.8
22187,4803,2018-11-16 21:52:01,withdrawal,2037.31,24388.46
8768,1685,2018-11-16 22:47:26,withdrawal,636.78,75524.73
2992,9083,2018-11-17 01:42:09,payment,4000.22,77019.13
24951,5520,2018-11-17 03:29:13,transfer,282.08,33218.75
33132,4981,2018-11-17 03:48:46,withdrawal,3150.88,38970.71
18015,3021,2018-11-17 08:28:26,payment,1041.03,39702.43
25101,7717,2018-11-17 09:07:16,payment,831.79,17357.23
26173,9730,2018-11-17 09:13:07,withdrawal,948.32,86867.37
34636,6745,2018-11-17 09:36:14,transfer,4207.81,97498.23
5195,1482,2018-11-17 10:18:19,deposit,1024.81,83880.63
10964,9136,2018-11-17 11:17:08,transfer,1770.18,67832.66
30760,6068,2018-11-17 11:28:11,withdrawal,422.56,43809.8
949,9702,2018-11-17 12:40:56,transfer,4369.58,43592.66
32905,5424,2018-11-17 13:53:48,deposit,3302.4,92759.01
14038,8984,2018-11-17 16:38:12,payment,2045.63,87868.62
29548,1513,2018-11-17 19:51:02,transfer,2723.63,44046.21
35034,8696,2018-11-18 00:31:01,payment,2001.21,16922.82
22539,8464,2018-11-18 08:11:53,transfer,4581.25,19919.52
28135,2059,2018-11-18 08:40:32,payment,2042.49,92207.73
5710,5819,2018-11-18 09:39:46,deposit,4535.02,43657.95
25410,3544,2018-11-18 09:42:47,payment,3268.88,30559.04
31793,6325,2018-11-18 11:54:54,transfer,1472.51,44900.16
30531,4886,2018-11-18 15:20:24,payment,3857.04,35570.23
13548,5152,2018-11-18 19:24:13,transfer,2765.15,63309.18
12291,2812,2018-11-18 20:03:22,withdrawal,2137.83,6385.53
21242,7360,2018-11-18 23:34:31,payment,1952.58,14971.16
5401,3920,2018-11-19 01:45:16,withdrawal,1220.73,61530.05
9390,6269,2018-11-19 02:49:26,withdrawal,2746.17,46105.72
18976,3740,2018-11-19 04:58:40,deposit,4405.97,46117.44
2160,1550,2018-11-19 05:48:18,withdrawal,3744.38,49556.9
31187,6453,2018-11-19 11:06:12,transfer,4178.15,12599.33
4374,2746,2018-11-19 11:24:45,deposit,1989.57,21414.07
3922,6771,2018-11-19 13:21:41,payment,2001.66,84117.44
31293,5464,2018-11-19 16:23:56,withdrawal,4835.47,15071.52
14270,5265,2018-11-19 20:30:10,deposit,1522.91,53526.49
4206,2483,2018-11-19 21:39:42,deposit,2392.98,30434.11
6371,5659,2018-11-20 01:41:25,transfer,3320.4,70513.22
13240,3179,2018-11-20 08:28:35,deposit,4811.43,80542.6
13930,4029,2018-11-20 08:43:48,payment,2957.66,61646.86
24631,9370,2018-11-20 11:38:53,transfer,2063.69,42284.7
431,5700,2018-11-20 12:55:17,transfer,715.82,28506.44
19238,1023,2018-11-20 15:16:23,withdrawal,695.59,94353.94
16955,3126,2018-11-20 16:00:24,deposit,4891.14,49246.29
26900,4278,2018-11-20 16:15:09,withdrawal,1138.83,6867.91
35297,2075,2018-11-20 17:48:23,withdrawal,4522.29,61813.89
24808,2165,2018-11-20 19:19:22,payment,1296.34,64993.76
20928,4811,2018-11-21 00:18:47,payment,192.5,49974.82
29365,8140,2018-11-21 04:07:42,withdrawal,550.51,8328.86
15221,8080,2018-11-21 06:10:28,deposit,4329.34,5259.13
26010,1858,2018-11-21 10:16:07,payment,316.23,52611.83
35861,6624,2018-11-21 11:46:17,deposit,843.13,17361.84
23767,2621,2018-11-21 13:24:59,transfer,4296.93,51117.1
8543,1347,2018-11-21 14:07:08,deposit,4021.5,38477.22
18860,9599,2018-11-21 14:16:01,withdrawal,2145.19,13269.42
34582,6931,2018-11-21 14:46:35,withdrawal,362.77,86047.82
30612,4098,2018-11-21 14:50:28,withdrawal,1380.52,73945.25
26252,9127,2018-11-21 16:49:21,transfer,3367.83,42251.41
2646,8389,2018-11-21 18:40:28,withdrawal,1800.89,546.09
10847,2727,2018-11-21 18:42:17,deposit,2937.49,18679.28
26116,8126,2018-11-21 22:18:48,deposit,288.59,80967.95
12609,3814,2018-11-21 22:29:02,payment,4331.3,78697.67
10885,6891,2018-11-21 22:54:11,deposit,2568.75,37615.9
17756,3674,2018-11-21 23:22:51,payment,1652.1,47774.32
29724,2698,2018-11-22 01:45:55,withdrawal,245.56,43876.59
3911,4560,2018-11-22 01:59:35,withdrawal,197.31,10334.86
1484,6727,2018-11-22 03:29:44,withdrawal,29.79,67334.32
23285,7297,2018-11-22 07:34:28,withdrawal,4508.33,58818.36
198,6804,2018-11-22 09:17:52,deposit,4485.65,47312.28
15469,4343,2018-11-22 16:07:02,withdrawal,3704.35,3556.13
35280,9119,2018-11-22 17:19:11,payment,55.13,83208.28
4606,1781,2018-11-22 22:45:45,withdrawal,4485.08,47807.19
22274,6575,2018-11-23 00:36:49,withdrawal,4667.12,20945.92
24452,1979,2018-11-23 01:36:15,deposit,1822.93,10123.97
33784,5871,2018-11-23 04:00:47,payment,3665.46,53490.93
32700,2258,2018-11-23 04:26:03,deposit,1755.14,5429.42
18098,5163,2018-11-23 04:56:35,deposit,4754.25,65391.17
20416,6345,2018-11-23 08:40:13,withdrawal,1042.22,83746.79
4456,5530,2018-11-23 09:04:10,payment,299.03,4522.53
18090,9276,2018-11-23 09:59:42,payment,556.12,6326.84
18852,5128,2018-11-23 11:43:01,deposit,287.88,77832.72
29042,7094,2018-11-23 12:57:33,transfer,3269.87,66606.72
34179,5324,2018-11-23 14:28:42,deposit,381.07,71913.91
35571,6514,2018-11-23 14:45:45,withdrawal,3929.38,35416.02
26864,6483,2018-11-23 17:09:57,withdrawal,2.23,33037.24
21498,3819,2018-11-23 18:10:59,withdrawal,4623.92,15497.86
4192,1600,2018-11-23 18:15:15,payment,4364.42,54127.3
19142,8093,2018-11-23 19:49:26,withdrawal,3582.92,42981.92
27518,7964,2018-11-23 20:30:01,payment,4469.14,84878.58
36192,2040,2018-11-23 22:42:44,withdrawal,2160.8,25113.35
35608,6122,2018-11-24 00:07:50,deposit,1327.18,28510.65
17143,6246,2018-11-24 02:52:54,deposit,2982.68,23288.84
29868,2746,2018-11-24 02:53:10,withdrawal,3084.57,64095.68
8011,4819,2018-11-24 05:48:36,deposit,4197.2,15362.04
27368,5157,2018-11-24 08:53:57,payment,4707.76,17929.07
14115,6835,2018-11-24 09:29:03,transfer,1413.21,97757.04
460,7291,2018-11-24 13:05:02,transfer,594.97,2141.55
24172,9746,2018-11-24 13:09:22,transfer,2595.35,79920.07
29547,5846,2018-11-24 15:00:07,transfer,1073.88,95843.81
35447,7595,2018-11-24 18:47:33,deposit,2630.14,18999.71
14446,3698,2018-11-25 01:56:56,payment,2001.35,25633.6
30768,3987,2018-11-25 06:23:22,deposit,1205.58,79231.33
22495,7057,2018-11-25 10:11:56,transfer,2122.76,37261.56
242,8973,2018-11-25 10:48:46,transfer,4769.69,31597.14
22219,6797,2018-11-25 12:45:31,payment,3632.79,48343.92
19683,3307,2018-11-25 14:29:40,transfer,3082.68,47193.0
16347,8465,2018-11-25 16:28:05,deposit,1800.51,91354.89
